id_support,operateur,action,technologie,adresse,code_insee,coordonnees,type_support,hauteur_support,proprietaire_support,is_zb,is_new
3025461,BOUYGUES TELECOM,SUP,GSM 900,9 RUE DE MALACUSSY 42000 ST ETIENNE,42218,"45.4236,4.37",Pylône tubulaire,"27,0m",CELLNEX,False,False
3025795,BOUYGUES TELECOM,ALL,"UMTS 900, LTE 700, LTE 800, LTE 1800, LTE 2100, LTE 2600, 5G NR 2100",546 RUE ANDRÉ-MARIE AMPÈRE 34000 MONTPELLIER,34172,"43.6042,3.8386",Immeuble,"22,5m","Copropriété, Syndic, SCI",False,True
3025844,BOUYGUES TELECOM,ALL,"UMTS 900, LTE 700, LTE 800, LTE 1800, LTE 2100, LTE 2600, 5G NR 2100",11 RESIDENCE BEAULIEU 67400 ILLKIRCH GRAFFENSTADEN,67218,"48.5317,7.7256",Immeuble,18m,Société HLM,False,True
3025967,BOUYGUES TELECOM,AJO,"UMTS 900, LTE 700, LTE 800, LTE 1800, LTE 2100, LTE 2600, 5G NR 2100",92 CHEMIN DE L'OLIVET 07700 BOURG ST ANDEOL,07042,"44.3872,4.6419",Pylône autostable,"36,0m",SFR,False,True
3026267,BOUYGUES TELECOM,ALL,"UMTS 900, LTE 700, LTE 800, LTE 1800, LTE 2100, LTE 2600, 5G NR 2100",LA COYERE (LA GUIBERDIERE-LES PEUPLIERS) 53340 PREAUX,53184,"47.9511,-0.4694",Pylône autostable,25m,CELLNEX,False,True
3026463,BOUYGUES TELECOM,SUP,GSM 900,206 RUE DE RÉAUMUR 24 BD GASTON BIRGE 49000 ANGERS,49007,"47.4769,-0.5228",Pylône autostable,"26,0m",CELLNEX,False,False
3026711,BOUYGUES TELECOM,ALL,"UMTS 900, LTE 700, LTE 800, LTE 1800, LTE 2100, LTE 2600",CHEMIN DE BRIVOLANT 49170 ST GEORGES SUR LOIRE,49283,"47.3875,-0.7497",Pylône autostable,"25,5m",CELLNEX,False,True
3026866,BOUYGUES TELECOM,SUP,GSM 1800,RUE DE MONTSERVON STATION TOTAL 95500 GONESSE,95277,"48.9664,2.4661",Pylône autostable,"13,0m",BOUYGUES,False,True
3027622,BOUYGUES TELECOM,SUP,GSM 900,3 RUE MICHAEL FARADAY 49070 BEAUCOUZE,49020,"47.4742,-0.6083",Pylône autostable,"32,0m",CELLNEX,False,False
3027964,BOUYGUES TELECOM,ALL,"UMTS 900, LTE 700, LTE 800, LTE 1800, LTE 2100, LTE 2600, 5G NR 2100",R MARTIN SIEMENS PRES DU CIMETIERE 18000 BOURGES,18033,"47.0808,2.4417",Pylône autostable,"34,6m",ATC FRANCE,False,True
